key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322871132,Statement of Novartis: Transparency and overview created,2014,NA,,Deutsche Apotheker Zeitung,00119857 (ISSN),154,9,81,"Schmidt-Fink, A. and Philippi, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896475603&partnerID=40&md5=3b0b567be9b37e0cac7cd57f733fec33,German,"Deutscher Apotheker Verlag Birkenwaldstr.44, Stuttgart 70191","Novartis Pharma GmbH, Nurnberg, Germany",,Export Date: 19 September 2025; Cited By: 0; CODEN: DAZEA,,E-mail;Internet;Letter;Pharmacy;e-mail;Internet;letter;pharmacy,NA,,NA,NA,statement of novartis transparency and overview created
rayyan-322871133,A novel approach for semantics-enabled search of multimedia documents on the web,2014,NA,,Lecture Notes in Computer Science,16113349 (ISSN); 03029743 (ISSN); 9789819698936 (ISBN); 9789819698042 (ISBN); 9789819698110 (ISBN); 9789819698905 (ISBN); 9789819512324 (ISBN); 9783032026019 (ISBN); 9783032008909 (ISBN); 9783031915802 (ISBN); 9789819698141 (ISBN); 9783031984136 (ISBN),8325,NA,50-61,"Weiland, L. and Scherp, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893435589&doi=10.1007%2F978-3-319-04114-8_5&partnerID=40&md5=70264681b4511d03d059da1c9f4fd1c9,English,,"Universität Mannheim, Mannheim, Germany","We present an analysis of a large corpus of multimedia documents obtained from the web. From this corpus of documents, we have extracted the media assets and the relation information between the assets. In order to conduct our analysis, the assets and relations are represented using a formal ontology. The ontology not only allows for representing the structure of multimedia documents but also to connect with arbitrary background knowledge on the web. The ontology as well as the analysis serve as basis for implementing a novel search engine for multimedia documents on the web. © 2014 Springer International Publishing. © 2014 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 1; Conference name: 20th Anniversary International Conference on MultiMedia Modeling, MMM 2014; Conference location: Dublin; Conference sponsors: Dublin City University; Science Foundation Ireland; Failte Ireland; Google; ISCA",10.1007/978-3-319-04114-8_5,Back-ground Knowledge;Formal Ontology;Large Corpora;Multimedia Documents;Relation Information;Search Engines;Semantics;Semantic Web;Back-ground knowledge;Formal ontology;Large corpora;Multimedia documents;Relation information;Search engines;Semantics;Semantic Web,NA,,NA,NA,a novel approach for semanticsenabled search of multimedia documents on the web
rayyan-322871135,"Petition to add the oil and gas extraction industry, standard industrial classification code 13, to the list of facilities required to report under the toxics release inventory; Notice of receipt of petition",2014,NA,,Federal Register,00976326 (ISSN),79,2,393,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893347348&partnerID=40&md5=d1d0cb29f8ba2d882d7d61b35ddad3a7,English,,,"The Environmental Integrity Project and 16 other organizations submitted a petition to the EPA, dated 10/24/2012, requesting that EPA add the Oil and Gas Extraction sector, Standard Industrial Classification code 13, to the scope of sectors covered by the Toxics Release Inventory under section 313 of the Emergency Planning and Community Right-To-Know Act. The petition also requests that EPA publish the petition in the Federal Register. This Federal Register Notice provides notice of receipt of this petition, along with the Docket Identification Number that can be used to view the petition and related documents. EPA is not soliciting public comment regarding this notice. © 2014 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0; CODEN: FEREA,,,NA,,NA,NA,petition to add the oil and gas extraction industry standard industrial classification code 13 to the list of facilities required to report under the toxics release inventory notice of receipt of petition
rayyan-322871136,Erratum: Patient Reported Outcomes (PROs) in Clinical Trials: Is 'In-Trial' Guidance Lacking? A Systematic Review (PLoS ONE (2014) 9:1 (DOI:10.1371/ annotation/e7d2b920-2c2a-425e-b500-982cd72f4d64)),2014,NA,,PLOS ONE,19326203 (ISSN),9,1,,"Kyte, D.G. and Draper, H. and Ives, J. and Liles, C. and Gheorghe, A. and Calvert, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895446683&doi=10.1371%2Fannotation%2Fe7d2b920-2c2a-425e-b500-982cd72f4d64&partnerID=40&md5=e94d8dc82b1914f8f101ba412f442368,English,Public Library of Science plos@plos.org,,,Export Date: 19 September 2025; Cited By: 1; CODEN: POLNC,10.1371/annotation/e7d2b920-2c2a-425e-b500-982cd72f4d64,Erratum;Error;erratum;error,NA,,NA,NA,erratum patient reported outcomes pros in clinical trials is intrial guidance lacking a systematic review plos one 2014 91 doi101371 annotatione7d2b9202c2a425eb500982cd72f4d64
rayyan-322871139,Image-guided tumor ablation : Standardization of terminologyand reporting criteria- A 10-Year update : Supplementtothe consensus document,2014,NA,,Journal of Vascular and Interventional Radiology,10510443 (ISSN); 15357732 (ISSN),25,11,1706-1708,"Ahmed, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928111201&doi=10.1016%2Fj.jvir.2014.09.005&partnerID=40&md5=c2bbc1744858ed8224b45d90237fb4cf,English,Elsevier Inc. usjcs@elsevier.com,"Beth Israel Deaconess Medical Center, Department of Radiology, Boston, United States",,Export Date: 19 September 2025; Cited By: 163; CODEN: JVIRE,10.1016/j.jvir.2014.09.005,"Ablation Therapy;Article;Consensus;Disease Course;Follow Up;Human;Image Guided Tumor Ablation;Imaging And Display;Longitudinal Study;Outcome Assessment;Overall Survival;Patient Information;Patient Monitoring;Practice Guideline;Priority Journal;Tumor Ablation;Catheter Ablation;Consensus Development;Interventional Radiology;Methodology;Neoplasms;Nomenclature;Procedures;Standards;Catheter Ablation;Humans;Radiology, Interventional;Research Design;Terminology As Topic;ablation therapy;Article;consensus;disease course;follow up;human;image guided tumor ablation;imaging and display;longitudinal study;outcome assessment;overall survival;patient information;patient monitoring;practice guideline;priority journal;tumor ablation;catheter ablation;consensus development;interventional radiology;methodology;Neoplasms;nomenclature;procedures;standards;Catheter Ablation;Humans;Radiology, Interventional;Research Design;Terminology as Topic",NA,,NA,NA,imageguided tumor ablation standardization of terminologyand reporting criteria a 10year update supplementtothe consensus document
rayyan-322871140,Image-guided tumorablation: Standardization ofterminology and reporting criteria-A 10-year update,2014,NA,,Journal of Vascular and Interventional Radiology,10510443 (ISSN); 15357732 (ISSN),25,11,1691-1705.e4,"Ahmed, M. and Solbiati, L. and Brace, C.L. and Breen, D.J. and Callstrom, M.R. and Charboneau, J.W. and Chen, M.-H. and Choi, B.I. and De Baère, T. and Dodd, G.D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925365673&doi=10.1016%2Fj.jvir.2014.08.027&partnerID=40&md5=3de92aaafc50161a3d25c13f3732dc12,English,Elsevier Inc. usjcs@elsevier.com,"[""Beth Israel Deaconess Medical Center, Department of Radiology, Boston, United States"", ""Ospedale Generale, Department of Radiology, Busto Arsizio, Italy"", ""University of Wisconsin-Madison, Departments of Medical Physics and Biomedical Engineering, Madison, United States"", ""University Hospital Southampton NHS Foundation Trust, Department of Radiology, Southampton, United Kingdom"", ""Mayo Clinic, Department of Radiology, Rochester, United States"", ""Peking University, Department of Ultrasound, Beijing, China"", ""Institut de Cancerologie Gustave Roussy, Imaging Department, Villejuif, France"", ""University of Colorado School of Medicine, Aurora, United States"", ""Rhode Island Hospital, Department of Diagnostic Radiology, Providence, United States"", ""Massachusetts General Hospital, Department of Radiology, Boston, United States"", ""University Health Network, Toronto, Canada"", ""The London Clinic, Imaging Department, London, United Kingdom"", ""UW Health, Department of Radiology, Madison, United States"", ""Glasgow Royal Infirmary, Department of Radiology, Glasgow, United Kingdom"", ""Università di Pisa, Division of Diagnostic Imaging and Intervention, Pisa, Italy"", ""Wayne State University, Department of Radiology, Detroit, United States"", ""David Geffen School of Medicine at UCLA, Department of Radiology, Los Angeles, United States"", ""Ellison Ambulatory Care Center, Department of Radiology, Sacramento, United States"", ""Ospedale Valduce, Department of Radiology, Como, Italy"", ""Albert Einstein Medical Center, Department of Radiology, Philadelphia, United States"", ""Universitätsklinikum Heidelberg, Department of Clinical Radiology, Heidelberg, Germany"", ""General Hospital of People's Liberation Army, Department of Interventional Ultrasound, Beijing, China"", ""SKKU School of Medicine, Department of Diagnostic Radiology, Suwon, South Korea"", ""Department of Radiology, La Jolla, United States"", ""Northwestern University Feinberg School of Medicine, Chicago, United States"", ""Memorial Sloan-Kettering Cancer Center, Department of Radiology, New York, United States"", ""Hospital of the University of Pennsylvania, Department of Radiology, Philadelphia, United States"", ""Yokokura Hospital, Department of Hepatology, Miyama, Japan"", ""Universitätsklinikum Frankfurt, Department of Diagnostic and Interventional Radiology, Frankfurt am Main, Germany"", ""National Institutes of Health (NIH), Radiology and Imaging Sciences, Bethesda, United States"", ""Hadassah University Medical Centre, Department of Radiology, Jerusalem, Israel""]","Image-guided tumor ablation has become a well-established hallmark of local cancer therapy. The breadth of options available in this growing field increases the need for standardization of terminology and reporting criteria to facilitate effective communication of ideas and appropriate comparison among treatments that use different technologies, such as chemical (eg, ethanol or acetic acid) ablation, thermal therapies (eg, radiofrequency, laser, microwave, focused ultrasound, and cryoablation) and newer ablative modalities such as irreversible electroporation. This updated consensus document provides a framework that will facilitate the clearest communication among investigators regarding ablative technologies. An appropriate vehicle is proposed for reporting the various aspects of image-guided ablation therapy including classification of therapies, procedure terms, descriptors of imaging guidance, and terminology for imaging and pathologic findings. Methods are addressed for standardizing reporting of technique, follow-up, complications, and clinical results. As noted in the original document from 2003, adherence to the recommendations will improve the precision of communications in this field, leading to more accurate comparison of technologies and results, and ultimately to improved patient outcomes. © 2018 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 384; CODEN: JVIRE,10.1016/j.jvir.2014.08.027,"Acetic Acid;Alcohol;Acetic Acid;Alcohol;Ablation Therapy;Accuracy;Adjuvant Therapy;Airflow;Article;Blood Flow;Cancer Therapy;Cell Death;Chemoembolization;Computer Assisted Tomography;Cryoablation;Electroporation;Follow Up;Human;Laser Surgery;Microwave Radiation;Microwave Therapy;Nomenclature;Nuclear Magnetic Resonance Imaging;Priority Journal;Radiofrequency;Radiofrequency Ablation;Standardization;Treatment Response;Tumor Ablation;Ultrasound Therapy;Catheter Ablation;Consensus Development;Interventional Radiology;Neoplasms;Procedures;Catheter Ablation;Humans;Radiology, Interventional;acetic acid;alcohol;ablation therapy;accuracy;adjuvant therapy;airflow;Article;blood flow;cancer therapy;cell death;chemoembolization;computer assisted tomography;cryoablation;electroporation;follow up;human;laser surgery;microwave radiation;microwave therapy;nomenclature;nuclear magnetic resonance imaging;priority journal;radiofrequency;radiofrequency ablation;standardization;treatment response;tumor ablation;ultrasound therapy;catheter ablation;consensus development;interventional radiology;Neoplasms;procedures;Catheter Ablation;Humans;Radiology, Interventional",NA,,NA,NA,imageguided tumorablation standardization ofterminology and reporting criteriaa 10year update
rayyan-322871141,Colorectal cancer screening in europe in the era of the guidelines issued in 2010 - current progress opens new methodical and managerial challenges: A report of european colorectal cancer days (ECDD) as a networking event supporting CRC prevention,2014,NA,,Klinicka Onkologie,0862495X (ISSN); 18025307 (ISSN),27,NA,S133-S2135,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921786917&partnerID=40&md5=5b6bd04865461dabca9def2907a5ce15,English,Czech Medical Association J.E. Purkyne cls@cls.cz,,,Export Date: 19 September 2025; Cited By: 0; CODEN: KLONE,,Cancer Prevention;Cancer Screening;Colorectal Cancer;Conference Paper;Europe;Health Care Policy;Human;Practice Guideline;Standardization;cancer prevention;cancer screening;colorectal cancer;Conference Paper;Europe;health care policy;human;practice guideline;standardization,NA,,NA,NA,colorectal cancer screening in europe in the era of the guidelines issued in 2010 current progress opens new methodical and managerial challenges a report of european colorectal cancer days ecdd as a networking event supporting crc prevention
rayyan-322871142,Survey on the reporting of evidence search strategies in clinical practice guidelines in China,2014,NA,,Chinese Journal of Evidence-Based Medicine,16722531 (ISSN),14,12,1510-1513,"Li, N. and Yao, L. and Wang, Q. and Sun, L.-N. and Yuan, B. and Wang, X.-Q. and Wu, Q.-F. and Wei, D. and Chen, Y.-L. and Yang, K.-H.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919882475&doi=10.7507%2F1672-2531.20140241&partnerID=40&md5=2aa14f2741ca90cfa7c9809d11cd3623,Chinese,West China University of Medical Science,"[""Lanzhou University, The First Clinical Medical School, Lanzhou, China"", ""Lanzhou University, Lanzhou, China"", ""Lanzhou University, Evidence-Based Medicine Center, Lanzhou, China"", ""Lanzhou University, Chinese GRADE Center, Lanzhou, China"", ""Lanzhou University, School of Stomatology, Lanzhou, China""]","Objective To investigate the reporting of search strategies of clinical practice guidelines (CPGs) in China. Methods We electronically searched WanFang Data, VIP, CNKI and CBM for clinical practice guidelines developed in China from inception to December 2012. Two reviewers independently screened guidelines, extracted data, and analyzed search strategies in these guidelines. Results A total of 380 Chinese CPGs were included, of which, only 13 reported search strategies of evidence, 9 in China reported search terms, 5 reported retrieval time of Chinese CPGs, and only 3 completely reported search terms, retrieval time and search databases. Conclusion Te reporting rate of search strategies of evidence in Chinese CPGs is fairly low and Chinese CPGs lack unifed reporting criteria. We suggest that the developers of Chinese guideline should apply the reporting items of AGREE II and the criteria of Conference on Guideline Standardization (COGS) to report CPGs. © 2015 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 1,10.7507/1672-2531.20140241,Clinic Practice Guideline;Report;Search Strategy;Survey;China;Data Base;Evidence Based Medicine;Health Survey;Information Retrieval;Practice Guideline;Review;China;data base;evidence based medicine;health survey;information retrieval;practice guideline;Review,NA,,NA,NA,survey on the reporting of evidence search strategies in clinical practice guidelines in china
rayyan-322871143,An approach to conducting systematic reviews,2014,NA,,,9781880843963 (ISBN),NA,NA,179-183,"da SilvaNeto, M.G. and Lins, W.C.B. and Mariz, E.B.P. and Ding, L. and Shi, Y.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913586420&partnerID=40&md5=3d6df2c1b99e5fdc7f0c185beae79bc9,English,International Society of Computers and Their Applications (ISCA),"CESAR Centro de Estudios e Sistemas Avancados do Recife, Recife, Brazil","Systematic Reviews and systematic mappings are widely used in medicine in an area called evidence based studies. These techniques have been adapted and used on secondary studies in the area of Software Engineering and Systems. Sort and synthesize information in a particular research area by analysis of their primary studies, both involve extensive work and researcher dedication. By adapting techniques applied in evidence based studies from the medical field to software engineering led to an approach which divid the systematic review tasks into three main phases: planning, execution and reporting of results. Unlike the area of medicine where there is a large number of groups and methodologies to support these tasks, the area of software engineering still lacks tools and methods that support the implementation of these activities, which generally require researchers to use software that were not designed for this purpose. This paper presents an approach based on Biolchini's proccess, based on checkpoints techniques, to assist in the maintenance of the main objectives of the review process, this tasks was supported by a management software. We used a case study to validate the approach and supporting tool. © 2014 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 0; Conference name: 23rd International Conference on Software Engineering and Data Engineering, SEDE 2014; Conference location: New Orleans; LA",,Approach;Method;Support Tool;Systematic Mapping;Systematic Review;Engineering Research;Mapping;Approach;Method;Support Tool;Systematic Mapping;Systematic Review;Software Engineering;Engineering research;Mapping;Approach;Method;Support tool;Systematic mapping;Systematic Review;Software engineering,NA,,NA,NA,an approach to conducting systematic reviews
rayyan-322871146,New approach to the early detection and staging of diabetic polyneuropathy: E1valuation of the pain-threshold of the intraepidermal nerve terminal (pint) and the baba criteria for staging diabetic neuropathy by nerve conduction,2014,NA,,Journal of the Japan Diabetes Society,0021437X (ISSN),57,8,595-597,"Baba, M. and Suzuki, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907517971&partnerID=40&md5=d34467a061a164e1b609461c51eb4d63,Japanese,Japan Diabetes Society,,,Export Date: 19 September 2025; Cited By: 0; CODEN: TONYA,,,NA,,NA,NA,new approach to the early detection and staging of diabetic polyneuropathy e1valuation of the painthreshold of the intraepidermal nerve terminal pint and the baba criteria for staging diabetic neuropathy by nerve conduction
rayyan-322871149,Computational prediction of solvent and surfactant properties using the Conductor-Like Screening Model (COSMO) for chemical enhanced oil recovery research,2014,NA,,Proceedings - SPE Symposium on Improved Oil Recovery,02717026 (ISSN); 9781605601656 (ISBN); 9781959025245 (ISBN); 9781617384158 (ISBN); 9781555637903 (ISBN); 9781555639884 (ISBN); 9781555638207 (ISBN); 9781618399625 (ISBN); 9781632663863 (ISBN); 9781613998502 (ISBN); 9781613997055 (ISBN),1,NA,106-126,"Bennetzen, M.V. and Andersen, J.U. and Mogensen, K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905729640&doi=10.2118%2F169036-ms&partnerID=40&md5=3b967b3ed6f86ea9b68148b38386f371,English,Society of Petroleum Engineers (SPE),"Maersk Oil Research and Technology Centre, United States","Enhanced oil recovery (EOR) methods often involve water-based flooding where surfactants, co-solvents and/or other chemicals are present in the aqueous phase being injected into the oil-bearing rock. The chemical flood may facilitate oil recovery by altering physical and chemical properties of the water-oil-chemical(s) system present in the porous medium such as interfacial tension, phase partitioning and liquid-liquid mixing. Prior totesting the efficiency of a chemical flood,initial laboratory experiments are routinely conducted to investigate the phase behaviour and thermodynamic properties (e.g. brine compatibility) of the present fluid system. However,such laboratory screening experiments consume significant time that scales linearly with the number of chemicals and combinations hereof to be characterized. The Conductor-Like Screening MOdel (COSMO) has been developed over the last decades with the aim of predicting thermodynamics of complex mixtures based on single-molecule charge distributions. The charge distributions are calculated based on the molecular structure using density functional theory (DFT) to estimate molecular energies of quantum mechanical origin. Despite the fact that applications of COSMO have predominantly been used for biomedical, environmental, and chemical engineering research, applications of the theory show great promise for EOR research. In this paper we demonstrate the versatility of applying the COSMO-theory to predict thermodynamic properties of water-oil systems, such as liquid-liquid mixing, phase partitioning, solubility, interfacial tension and ternary phase diagrams. Moreover, we describe an in-house developed database of 3D charge density landscapes of 100+ surfactants and present an in-depth analysis hereof with respect to single molecule properties as well as water-oil-surfactant system properties. Strikingly, we show that COSMO-theory in combination with a specific application of probability theory and the method of moments (MoM) can be used to estimate system properties such as interfacial tension, critical micelle concentration and phase partition coefficients. We demonstrate that COSMO-theory provides a powerful framework for large-scale, fast and inexpensive initial computational prediction of single-molecule and continuum system properties. In particular we foresee that future applications of COSMO-theory to accurately estimate model input-parameters for chemical EOR simulators, such as UTCHEM, would be highly beneficial to the EOR research community. Copyright 2014 ,Society of Petroleum Engineers. © 2020 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 2; Conference name: 19th SPE Improved Oil Recovery Symposium, IOR 2014; Conference location: Tulsa, OK; Conference sponsors: Baker Hughes; bp; Chevron; ConocoPhillips; et al.; Sasol; CODEN: SSIPD",10.2118/169036-ms,Charge Distribution;Computation Theory;Critical Micelle Concentration;Density Functional Theory;Floods;Forecasting;Liquids;Method Of Moments;Micelles;Mixing;Molecules;Oil Bearing Formations;Oil Well Flooding;Porous Materials;Quantum Theory;Thermodynamic Properties;Chemical Enhanced Oil Recoveries;Computational Predictions;Conductor Like Screening Models;Laboratory Experiments;Method Of Moments (mom);Physical And Chemical Properties;Single-molecule Properties;Ternary Phase Diagrams;Enhanced Recovery;Charge distribution;Computation theory;Critical micelle concentration;Density functional theory;Floods;Forecasting;Liquids;Method of moments;Micelles;Mixing;Molecules;Oil bearing formations;Oil well flooding;Porous materials;Quantum theory;Thermodynamic properties;Chemical enhanced oil recoveries;Computational predictions;Conductor like screening models;Laboratory experiments;Method of moments (MOM);Physical and chemical properties;Single-molecule properties;Ternary phase diagrams;Enhanced recovery,NA,,NA,NA,computational prediction of solvent and surfactant properties using the conductorlike screening model cosmo for chemical enhanced oil recovery research
rayyan-322871151,Report of a CAMP approach cervical screening and management effort in eastern india,2014,NA,,International Journal of Cancer Research and Prevention,2373616X (ISSN),7,1,13-20,"Bose, C.K. and Basak, J. and Basu, N. and Mukhopadhyay, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904969610&partnerID=40&md5=e4005df7af11602972f0bcdc884df002,English,"Nova Science Publishers, Inc. Journals@novapublishers.com","[""The University of Burdwan, Research Fellow, Bardhaman, India"", ""Netaji Subhash Chandra Bose Cancer Research Institute, Kolkata, India"", ""Medical College Kolkata, Kolkata, India""]","Aims: While there is a tremendous need for cervical cancer screening Pap test has not found to be very efficacious in low income countries. Visual inspection by acetic acid (VIA) as an alternative of Pap screening is promoted by IARC since about last two decades. However, till date there is no report on standalone VIA with colposcopy and loop electrosurgical excision procedure (LEEP) as management. Methods: Effort of combining VIA with colposcopy and LEEP was undertaken in a rural setting in a remote district of West Bengal province of India to see its efficacy and detect local prevalence using Frequentist and Bayesian approach respectively. Results: VIA was done for 5365 female subjects (82.6%) among 6495 women participating in this camp approach ""see and treat"" VIA-Colposcope clinic in two years from 2010 to 2012. In colposcopy positive advanced CIN (II and III) group we had 74 cases. Gold standard biopsy of them resulted 45 true positive cases. Number of frank cases was 6 in our study. Prevalence for CIN II and CIN III by Bayesian calculation was 0.72% and 0.58% respectively. Conclusion: Camp approach cervical screening has efficacy and awareness benefits. Many such camp approach screening should be conducted in India. © Nova Science Publishers, Inc. © 2014 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0,,Cervical Intraepithelial Neoplasia (cin);Colposcopy;Gold Standard Biopsy;Loop Electrosurgical Excision Procedure (leep);Visual Inspection By Acetic Acid (via),NA,,NA,NA,report of a camp approach cervical screening and management effort in eastern india
rayyan-322871154,"Association of study quality with completeness of reporting: Have completeness of reporting and quality of systematic reviews and meta-analyses in major radiology journals changed since publication of the PRISMA statement? (Radiology (2013) 269, 2, (413-426))",2014,NA,,Radiology,00338419 (ISSN); 15271315 (ISSN),272,1,304,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903725722&doi=10.1148%2Fradiol.14144019&partnerID=40&md5=0dbc6db46e8c39fd6e059c4b9b2e21d6,English,Radiological Society of North America Inc. Subscrib@rsna.org 820 Jorie Boulevard Oak Brook IL 60523-2251,,,Export Date: 19 September 2025; Cited By: 0; CODEN: RADLA,10.1148/radiol.14144019,Erratum;Error;Priority Journal;erratum;error;priority journal,NA,,NA,NA,association of study quality with completeness of reporting have completeness of reporting and quality of systematic reviews and metaanalyses in major radiology journals changed since publication of the prisma statement radiology 2013 269 2 413426
rayyan-322871155,"Guidelines for planning, conducting, reporting and evaluating systematic reviews in sport and health",2014,NA,,Motricidade,21822972 (ISSN); 1646107X (ISSN),10,2,107-123,"Bento, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902803474&doi=10.6063%2Fmotricidade.10%282%29.3699&partnerID=40&md5=490c4331371079fcf6b53999b6126203,Portuguese,Universidade de Tras-os-Montes e Alto Douro assinaturas.motricidade@gmail.com,"[""Politécnico de Santarém, Santarem, Portugal"", ""Centro de Investigação em Desporto, Saúde e Desenvolvimento Humano, Vila Real, Portugal""]","Reliable summaries of the available evidence are essential to help researchers and practitioners make well-informed decisions. For this reason, the quality of the final result depends on the accuracy in each stage of the development of a systematic review. The aim of the present study is to draw guidelines and recommendations for planning, conducting, reporting and evaluating systematic reviews that sup-port the work of researchers and reviewers. Initially, we address the main characteristics and differ-ences of a systematic review compared to other literature reviews. Then, we describe the main procedures and concerns to be considered in each phase of developing a systematic review. Finally, we pre-sent a commented version of a checklist for reporting systematic reviews and guide the reader. We in-tend to contribute to the set of standards for the structure and quality of knowledge published in review papers, in the fields of Sport and Health, which support more informed decisions. Copyright © 2014 Fundação Técnica e Científica do Desporto. © 2014 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 29,10.6063/motricidade.10(2).3699,Guidelines;Research Methodology;Synthesis;Systematic Review,NA,,NA,NA,guidelines for planning conducting reporting and evaluating systematic reviews in sport and health
rayyan-322871177,Validation and extension of the temperature extraction method of conductive filaments in resistive switching materials,2013,NA,,"Device Research Conference - Conference Digest, DRC",15483770 (ISSN); 9798350373738 (ISBN); 0780382846 (ISBN); 9781467381345 (ISBN); 9781479954056 (ISBN); 9780780397491 (ISBN); 9781665498838 (ISBN); 9781509063277 (ISBN); 0780373170 (ISBN); 9781728121123 (ISBN); 9781509028276 (ISBN),NA,NA,179-180,"Yalon, E. and Gavrilov, A. and Cohen, S. and Ritter, D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890072768&doi=10.1109%2FDRC.2013.6633852&partnerID=40&md5=dc34cc4ea09acee26c4bb6cd14765a8e,English,,"Technion - Israel Institute of Technology, Department of Electrical Engineering, Haifa, Israel",,"Export Date: 19 September 2025; Cited By: 1; Conference name: 71st Device Research Conference, DRC 2013; Conference location: Notre Dame, IN; Conference sponsors: IEEE Electron Devices Society",10.1109/DRC.2013.6633852,,NA,,NA,NA,validation and extension of the temperature extraction method of conductive filaments in resistive switching materials
rayyan-322871179,Transparency enhancing tools (TETs): An overview,2013,NA,,"Workshop on Socio-Technical Aspects in Security and Trust, STAST",23251689 (ISSN); 23251697 (ISSN); 9780769550657 (ISBN),NA,NA,18-25,"Janic, M. and Wijbenga, J.P. and Veugen, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897744383&doi=10.1109%2FSTAST.2013.11&partnerID=40&md5=5c99b225a1e76317815d94c22ad535bc,English,,"Delft University of Technology, Delft, Netherlands","As the amount of users' information collected and exchanged on the Internet is growing, so are, consequently, the users' concerns that their privacy might be violated. Some studies have shown that a large number of users avoid engaging in online services due to privacy concerns. It has been suggested that increased transparency of privacy related mechanisms may promote users' trust. This paper reviews the relationship between users' privacy concerns, transparency enhancing and privacy enhancing mechanisms on the one hand, and users' trust on the other, based on the existing literature. Our literature review demonstrates that previous studies have produced inconsistent results, implying this relationship should be re-examined in future work. Impact of higher transparency on users' trust has been insufficiently studied. Current research seems to suggest that the increase of the understanding of privacy issues increases importance of privacy for trust. Use of privacy enhancing mechanisms by service provider also seems to promote the trust, but this may only hold when these mechanisms are understood by the user. A need for tools that would provide users with this kind of knowledge has also been repeatedly recognized. Additionally, this paper provides an overview and description of the currently available transparency enhancing tools. To the best of our knowledge, no such overview has been available to this end. We demonstrate that the majority of tools promote awareness. Most of them attempt to provide a better understanding of privacy policies, or provide insight in the third party tracking behavior. Two tools have been identified that provide some insight in the collected user's data. No tool providing specific information on, or access to, processing logic has been identified. © 2013 IEEE. © 2014 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 54; Conference name: 3rd Workshop on Socio-Technical Aspects in Security and Trust, STAST 2013 - Co-located with 26th IEEE Computer Security Foundations Symposium, CSF 2013; Conference location: New Orleans, LA",10.1109/STAST.2013.11,Privacy;Privacy Enhancement Tools;Transparency Enhancement Tools;Trust;Literature Reviews;On-line Service;Privacy Concerns;Privacy Policies;Service Provider;Specific Information;Tracking Behavior;Trust;Data Privacy;Security Of Data;Security Systems;Transparency;Tools;Literature reviews;On-line service;Privacy concerns;Privacy policies;Service provider;Specific information;Tracking behavior;Trust;Data privacy;Security of data;Security systems;Transparency;Tools,NA,,NA,NA,transparency enhancing tools tets an overview
