key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322866471,Reporting quality of meta-analyses in acupuncture: Investigating adherence to the PRISMA statement,2024,9,,MEDICINE,0025-7974,103,39,,"Qin, Chu and Ma, Huan and Mandizadza, Oscar Onayi and Xu, Xiujuan and Ji, Conghua",,English,LIPPINCOTT WILLIAMS \& WILKINS,"TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA","Although Systematic Reviews and Meta-Analyses (PRISMA) and Preferred Reporting Items for Systematic Reviews and Meta-Analyses for Acupuncture (PRISMA-A) checklists had been in use for several years, compliance rate was still not optimistic. We investigated the quality of reporting for meta-analyses of acupuncture published in PubMed. We compared the compliance rate for the quality of reporting following the publication of both the PRISMA and PRISMA-A recommendations. We searched PubMed for articles published between January 1st, 2020 and December 31st, 2022, after Endnote X9 document management software and manual screening, 180 meta-analyses of acupuncture were selected as samples. The PRISMA, and PRISMA-A checklists were used to evaluate the quality of the literature. Data were collected using a standard form. Pearson chi(2) test and/or Fisher exact test were used to assess differences in reporting among groups. Logistic regression is used to calculate OR and its 95\% CI. The total reported compliance rate of all items in the PRISMA list was 61.3\%, and the reported compliance rate of the items with a compliance rate of <50\% accounted for 35.71\% of the total items. The total reported coincidence rate of all items in the PRISMA-A was 56.9\%, and the reported coincidence rate of the items with a reported coincidence rate of <50\% accounted for 31.25\% of all the items. The compliance rate of the published research to PRISMA or PRISMA-A has no statistical difference between the Journal Citation Reports partition (Quarter1-Quarter2) and Journal Citation Reports partition (Quarter3-Qurater4) (P > .05). Regardless of the level of journals published, have obvious deficiencies in the details of the study, the reference basis for the design of the study, the analysis method, the degree of strictness, the scientific nature, and other aspects. We must strengthen education on the standardization of research reports.",,10.1097/MD.0000000000039933,acupuncture; meta-analysis; PRISMA; PRISMA-A,NA,,NA,NA,reporting quality of metaanalyses in acupuncture investigating adherence to the prisma statement
rayyan-322866472,"PRISMA harms checklist: improving harms reporting in systematic reviews (vol 352, i157, 2016)",2016,4,,BMJ-BRITISH MEDICAL JOURNAL,0959-535X,353,NA,,"Zorzela, Liliane",,English,BMJ PUBLISHING GROUP,"BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON WC1H 9JR, ENGLAND",,,10.1136/bmj.i2229,,NA,,NA,NA,prisma harms checklist improving harms reporting in systematic reviews vol 352 i157 2016
rayyan-322866473,PRISMA for Abstracts: Reporting Systematic Reviews in Journal and Conference Abstracts,2013,4,,PLOS MEDICINE,1549-1277,10,4,,"Beller, Elaine M. and Glasziou, Paul P. and Altman, Douglas G. and Hopewell, Sally and Bastian, Hilda and Chalmers, Iain and Gotzsche, Peter C. and Lasserson, Toby and Tovey, David and Grp, Prisma Abstracts",,English,PUBLIC LIBRARY SCIENCE,"1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA",,,10.1371/journal.pmed.1001419,,NA,,NA,NA,prisma for abstracts reporting systematic reviews in journal and conference abstracts
rayyan-322866476,Reporting according to the preferred reporting items for systematic reviews and meta-analyses for abstracts (PRISMA-A) depends on abstract length,2023,2,,JOURNAL OF CLINICAL EPIDEMIOLOGY,0895-4356,154,NA,167-177,"Helbach, Jasmin and Hoffmann, Falk and Pieper, Dawid and Allers, Katharina",,English,ELSEVIER SCIENCE INC,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Objective: To evaluate reporting of abstracts of systematic reviews according to the preferred reporting items for systematic reviews and meta-analyses for abstracts (PRISMA-A) 2013 checklist.Study Design and Setting: A random sample of 534 systematic reviews on effectiveness indexed in PubMed between 2000 and 2019 was assessed. Adherence of abstracts to PRISMA-A was analysed using descriptive statistics.Results were stratified by number of words, structure, and year of publication. Result: The mean score of fully reported PRISMA-A items was 5.4 of 12, with adherence varying widely between items (0\% to 98.8\%). Cochrane reviews received higher mean total scores than non-Cochrane reviews (6.3 vs. 5.2). Adherence to PRISMA-A increased linearly with increasing word count. In non-Cochrane reviews, authors of structured abstracts more often adhered to PRISMA-A than those of unstructured abstracts. No improvements in reporting of abstracts were found after the implementation of PRISMA-A in 2013.Conclusion: Adherence to PRISMA-A shows great potential for improvement. Therefore, authors, editors, and reviewers should be made aware of PRISMA-A by referring to it in the journal submission guidelines. As adherence to PRISMA-A increases with the number of words, journals should consider to increase the word limit to 250-300 words.(c) 2022 Elsevier Inc. All rights reserved.",,10.1016/j.jclinepi.2022.12.019,Reporting quality; Methodological quality; Systematic reviews; Effectiveness; PRISMA; Abstract,NA,,NA,NA,reporting according to the preferred reporting items for systematic reviews and metaanalyses for abstracts prismaa depends on abstract length
rayyan-322866477,Consensus-based standards and criteria for evaluating the content validity of patient-reported outcome measures: a COSMIN Delphi study,2016,10,,QUALITY OF LIFE RESEARCH,0962-9343,25,1,1,"Terwee, Caroline B. and Prinsen, Cecilia A. and Chiarotto, Alessandro and Westerman, Marjan J. and de Vet, Henrica and Patrick, Donald and Alonso, Jordi and Bouter, Lex M. and Mokkink, Lidwine B.",,English,SPRINGER,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",,,,,NA,,NA,NA,consensusbased standards and criteria for evaluating the content validity of patientreported outcome measures a cosmin delphi study
rayyan-322866478,Completeness of Reporting of Systematic Reviews of Diagnostic Test Accuracy Based on the PRISMA-DTA Reporting Guideline,2019,2,,CLINICAL CHEMISTRY,0009-9147,65,2,291-301,"Salameh, Jean-Paul and McInnes, Matthew D. F. and Moher, David and Thombs, Brett D. and McGrath, Trevor A. and Frank, Robert and Sharifabadi, Anahita Dehmoobad and Kraaijpoel, Noemie and Levis, Brooke and Bossuyt, Patrick M.",,English,OXFORD UNIV PRESS INC,"JOURNALS DEPT, 2001 EVANS RD, CARY, NC 27513 USA","BACKGROUND: We evaluated the completeness of reporting of diagnostic test accuracy (DTA) systematic reviews using the recently developed Preferred Reporting Items for Systematic Reviews and MetaAnalyses (PRISMA)-DTA guidelines. METHODS: MEDLINE (R) was searched for DTA systematic reviews published October 2017 to January 2018. The search time span was modulated to reach the desired sample size of 100 systematic reviews. Reporting on a per-item basis using PRISMA-DTA was evaluated. RESULTS: One hundred reviews were included. Mean reported items were 18.6 of 26 (71\%; SD = 1.9) for PRISMA-DTA and 5.5 of 11 (50\%; SD = 1.2) for PRISMA-DTA for abstracts. Items in the results were frequently reported. Items related to protocol registration, characteristics of included studies, results synthesis, and definitions used in data extraction were infrequently reported. Infrequently reported items from PRISMA-DTA for abstracts included funding information, strengths and limitations, characteristics of included studies, and assessment of applicability. Reporting completeness was higher in higher impact factor journals (18.9 vs 18.1 items; P = 0.04), studies that cited PRISMA (18.9 vs 17.7 items; P = 0.003), or used supplementary material (19.1 vs 18.0 items; P = 0.004). Variability in reporting was associated with author country (P = 0.04) but not journal (P = 0.6), abstract word count limitations (P = 0.9), PRISMA adoption (P = 0.2), structured abstracts (P = 0.2), study design (P = 0.8), subspecialty area (P = 0.09), or index test (P = 0.5). Abstracts with a higher word count were more informative (R = 0.4; P < 0.001). No association with word counts was observed for full-text reports (R = -0.03; P = 0.06). CONCLUSIONS: Recently published reports of DTA systematic reviews are not fully informative when evaluated against the PRISMA-DTA guidelines. These results should guide knowledge translation strategies, including journal level (e.g., PRISMA-DTA adoption, increased abstract word count, and use of supplementary material) and author level (PRISMA-DTA citation awareness) strategies. (C) 2018 American Association for Clinical Chemistry",,10.1373/clinchem.2018.292987,,NA,,NA,NA,completeness of reporting of systematic reviews of diagnostic test accuracy based on the prismadta reporting guideline
rayyan-322866480,PRISMA 2020 explanation and elaboration: updated guidance and exemplars for reporting systematic reviews,2021,3,,BMJ-BRITISH MEDICAL JOURNAL,0959-535X,372,NA,,"Page, Matthew J. and Moher, David and Bossuyt, Patrick M. and Boutron, Isabelle and Hoffmann, Tammy C. and Mulrow, Cynthia D. and Shamseer, Larissa and Tetzlaff, Jennifer M. and Akl, Elie A. and Brennan, Sue E. and Chou, Roger and Glanville, Julie and Grimshaw, Jeremy M. and Hrobjartsson, Asbjorn and Lalu, Manoj M. and Li, Tianjing and Loder, Elizabeth W. and Mayo-Wilson, Evan and McDonald, Steve and McGuinness, Luke A. and Stewart, Lesley A. and Thomas, James and Tricco, Andrea C. and Welch, Vivian A. and Whiting, Penny and McKenzie, Joanne E.",,English,BMJ PUBLISHING GROUP,"BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON WC1H 9JR, ENGLAND","The methods and results of systematic reviews should be reported in sufficient detail to allow users to assess the trustworthiness and applicability of the review findings. The Preferred Reporting Items for Systematic reviews and Meta-Analyses (PRISMA) statement was developed to facilitate transparent and complete reporting of systematic reviews and has been updated (to PRISMA 2020) to reflect recent advances in systematic review methodology and terminology. Here, we present the explanation and elaboration paper for PRISMA 2020, where we explain why reporting of each item is recommended, present bullet points that detail the reporting recommendations, and present examples from published reviews. We hope that changes to the content and structure of PRISMA 2020 will facilitate uptake of the guideline and lead to more transparent, complete, and accurate reporting of systematic reviews.",,10.1136/bmj.n160,,NA,,NA,NA,prisma 2020 explanation and elaboration updated guidance and exemplars for reporting systematic reviews
rayyan-322866481,The effects of the PRISMA statement to improve the conduct and reporting of systematic reviews and meta-analyses of nursing interventions for patients with heart failure,2019,6,,INTERNATIONAL JOURNAL OF NURSING PRACTICE,1322-7114,25,3,,"Liu, Haihua and Zhou, Xiaobin and Yu, Guoyi and Sun, Xiao",,English,WILEY,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Aims The study aims to evaluate the reporting and methodological quality of systematic reviews and meta-analyses on nursing interventions in the field of heart failure and investigate whether reporting and methodological quality has been improved after PRISMA statement was published. Methods Pubmed, Cochrane Database of Systematic Review, and Embase databases were searched from inception of databases to July 31, 2018. Two authors independently extracted data from October 1, 2018, to October 31, 2018. AMSTAR and PRISMA checklists were used to assessed methodological and reporting quality. Results The 50 English articles satisfied inclusion criteria and were published from 2001 to 2017. After introduction of PRISMA statement, significant improvement in reporting of the following items was found: title, search, risk of bias in individual studies, summary measures, study selection, synthesis of results, summary of evidence for PRISMA checklists, and scientific quality of included studies provided (item 7) for AMSTAR checklists. Conclusion There were higher methodological and reporting quality after publication of PRISMA. We recommend authors, readers, reviewers, and editors to become more acquainted with and to more strictly adhere to the PRISMA and AMSTAR.",,10.1111/ijn.12729,heart failure; meta-analyses; nursing intervention; quality assessment; systematic reviews,NA,,NA,NA,the effects of the prisma statement to improve the conduct and reporting of systematic reviews and metaanalyses of nursing interventions for patients with heart failure
rayyan-322866482,"Preferred reporting items for journal and conference abstracts of systematic reviews and meta-analyses of diagnostic test accuracy studies (PRISMA-DTA for Abstracts): checklist, explanation, and elaboration",2021,3,,BMJ-BRITISH MEDICAL JOURNAL,0959-535X,372,NA,,"Cohen, Jeremie F. and Deeks, Jonathan J. and Hooft, Lotty and Salameh, Jean-Paul and Korevaar, Daniel A. and Gatsonis, Constantine and Hopewell, Sally and Hunt, Harriet A. and Hyde, Chris J. and Leeflang, Mariska M. and Macaskill, Petra and McGrath, Trevor A. and Moher, David and Reitsma, Johannes B. and Rutjes, Anne W. S. and Takwoingi, Yemisi and Tonelli, Marcello and Whiting, Penny and Willis, Brian H. and Thombs, Brett and Bossuyt, Patrick M. and McInnes, Matthew D. F.",,English,BMJ PUBLISHING GROUP,"BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON WC1H 9JR, ENGLAND","For many users of the biomedical literature, abstracts may be the only source of information about a study. Hence, abstracts should allow readers to evaluate the objectives, key design features, and main results of the study. Several evaluations have shown deficiencies in the reporting of journal and conference abstracts across study designs and research fields, including systematic reviews of diagnostic test accuracy studies. Incomplete reporting compromises the value of research to key stakeholders. The authors of this article have developed a 12 item checklist of preferred reporting items for journal and conference abstracts of systematic reviews and meta-analyses of diagnostic test accuracy studies (PRISMA-DTA for Abstracts). This article presents the checklist, examples of complete reporting, and explanations for each item of PRISMA-DTA for Abstracts.",,10.1136/bmj.n265,,NA,,NA,NA,preferred reporting items for journal and conference abstracts of systematic reviews and metaanalyses of diagnostic test accuracy studies prismadta for abstracts checklist explanation and elaboration
rayyan-322866483,Perception of the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) statement of authors publishing reviews in nursing journals: a cross-sectional online survey,2019,6,,BMJ OPEN,2044-6055,9,4,,"Tam, Wilson W. S. and Tang, Arthur and Woo, Brigitte and Goh, Shawn Y. S.",,English,BMJ PUBLISHING GROUP,"BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON WC1H 9JR, ENGLAND","Objective The Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) statement has been developed as a guideline for reporting systematic reviews and meta-analyses. Despite the prevalent use of the PRISMA statement in medicine and nursing, no studies have examined authors' perception of it. The purpose of this study is to explore the perception of the PRISMA statement of authors who published reviews, meta-analyses, or both in nursing journals. Design Cross-sectional descriptive study. Methods An online survey was conducted among authors who published reviews, meta-analyses, or both in nursing journals between 2011 and 2017. The selected authors' email addresses were extracted from the PUBMED database. A questionnaire-with a 10-point Likert scale (1-not important at all to 10-very important)-was developed to elicit their responses regarding their perception of not only the PRISMA statement as a whole, but also the individual items therein. Results Invitations were sent to 1960 valid email addresses identified, with 230 responses (response rate: 11.7\%) and 181 completed responses (completion rate: 9.2\%). The average perceived importance of the PRISMA statement was 8.66 (SD=1.35), while the perceived importance for the individual items ranged from 7.74 to 9.32. Six items were rated significantly higher than the average rating, whereas one item was rated significantly lower. Conclusion Most respondents perceived the PRISMA statement as important. Items related to information sources, selection, search-flow presentation, summary of findings, limitations and interpretation were deemed more important while the registration was deemed less so.",,10.1136/bmjopen-2018-026271,,NA,,NA,NA,perception of the preferred reporting items for systematic reviews and metaanalyses prisma statement of authors publishing reviews in nursing journals a crosssectional online survey
rayyan-322866484,"Do reporting guidelines have an impact? Empirical assessment of changes in reporting before and after the PRISMA extension statement for network meta-analysis (vol 10, 246, 2021)",2022,6,,SYSTEMATIC REVIEWS,,11,1,,"Veroniki, Areti Angeliki and Tsokani, Sofia and Zevgiti, Stella and Pagkalidou, Irene and Kontouli, Katerina-Maria and Ambarcioglu, Pinar and Pandis, Nikos and Lunny, Carole and Nikolakopoulou, Adriani and Papakonstantinou, Theodoros and Chaimani, Anna and Straus, Sharon E. and Hutton, Brian and Tricco, Andrea C. and Mavridis, Dimitris and Salanti, Georgia",,English,BMC,"CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",,,10.1186/s13643-022-01988-3,,NA,,NA,NA,do reporting guidelines have an impact empirical assessment of changes in reporting before and after the prisma extension statement for network metaanalysis vol 10 246 2021
rayyan-322866486,An Appraisal Theory Approach to News Reports on Rhino Poaching in South Africa,2020,1,,LANGUAGE MATTERS,1022-8195,51,1,86-112,"Engelbrecht, Anne",,English,"ROUTLEDGE JOURNALS, TAYLOR \& FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND","South Africa is home to the world's largest population of rhinoceroses. Over the past decade there has been a dramatic increase in the number of rhinos poached for their horns. These horns are smuggled out of South Africa and sold on the black markets of Southeast Asia, either as a party drug or as traditional medicine. The aim of this article is to analyse news reports on rhino poaching by using appraisal theory in order to establish whether emotive language is present in reporting on rhino poaching. Two corpus management tools, Sketch Engine and NewsBank, were used to select news reports on rhino poaching for analysis. The results of the analysis indicate that emotive language is present in the news reports. The article speculates that emotive language is used to influence the way in which readers perceive rhino poaching, in order to change their behaviour and involve them in the conservation effort.",,10.1080/10228195.2019.1701266,appraisal theory; rhino; rhino poaching; South Africa; news reporting; news reports; emotive lang...,NA,,NA,NA,an appraisal theory approach to news reports on rhino poaching in south africa
rayyan-322866488,Harmonization of safety criteria: Approach proposal for new accident reports - MARINE TECHNOLOGY AND TRANSPORTATION,1995,NA,,,,NA,NA,473-480,"Mari, R",,English,COMPUTATIONAL MECHANICS PUBLICATIONS LTD,"ASHURST LODGE, SOUTHAMPTON, HANTS, ENGLAND S04 2AA",,"1st International Conference on Marine Technology (ODRA 95), SZCZECIN, POLAND, SEP, 1995",,,NA,,NA,NA,harmonization of safety criteria approach proposal for new accident reports marine technology and transportation
rayyan-322866489,MULTI-CRITERIA APPROACH TO OPTIMIZATION OF OPTIMAL FEEDER CONDUCTOR SIZE,2012,NA,,METALURGIA INTERNATIONAL,1582-2214,17,4,47-52,"Vujicic, Momcilo D. and Vasovic, Stojan and Radojicic, Miroslav and Vasovic, Jasmina Vesic and Nesic, Zoran",,English,EDITURA STIINTIFICA FMR,"CALEA GRIVITEI, NR 83, SECTOR 1, O P 12, BUCHAREST, 010705, ROMANIA","This paper presents an approach to optimization of selection of feeder conductor cross-section using methods of multicriteria decision making. The focus of the paper is related to the application of the compromise ranking method and a method of uncertainty for determination of the cost-effective conductor size. Application of this method allows the decision makers argumentation regarding their decisions, as well as obtaining the best alternative in relation to other ones compared. Designed multicriterial access to the selection of section of feeder conductor allows involvement of diverse and disparate criteria, implementation of mathematical models and modification of criteria parameters as required by decision maker, with the aim of ranking and obtaining the optimal solution.",,,Multicriteria decision making; feeder cable section; cost optimization,NA,,NA,NA,multicriteria approach to optimization of optimal feeder conductor size
rayyan-322866491,Authors arbitrarily used methodological approaches to analyze the quality of reporting in research reports: a meta-research study,2023,6,,JOURNAL OF CLINICAL EPIDEMIOLOGY,0895-4356,158,NA,53-61,"Plenkovic, Mia and Civljak, Marta and Puljak, Livia",,English,ELSEVIER SCIENCE INC,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Objectives: Many authors used reporting checklists as an assessment tool to analyze the reporting quality of diverse types of evidence. We aimed to analyze methodological approaches used by researchers assessing reporting quality of evidence in randomized controlled tri-als, systematic reviews, and observational studies.Study Design and Setting: We analyzed articles reporting quality assessment of evidence with Preferred Reporting Items of Systematic Reviews and Meta-Analyses (PRISMA), CONsolidated Standards of Reporting Trials (CONSORT), or the Strengthening the Reporting of Observational studies in Epidemiology (STROBE) checklists published up to 18 July 2021. We analyzed methods used for assessing re-porting quality.Results: Among 356 analyzed articles, 293 (88\%) investigated a specific thematic field. The CONSORT checklist (N = 225; 67\%) was most often used, in its original, modified, partial form, or its extension. Numerical scores were given for adherence to checklist items in 252 articles (75\%), of which 36 articles (11\%) used various reporting quality thresholds. In 158 (47\%) articles, predictors of adherence to re-porting checklist were analyzed. The most studied factor associated with adherence to reporting checklist was the year of article publication (N = 82; 52\%).Conclusion: The methodology used for assessing reporting quality of evidence varied considerably. The research community needs a consensus on a consistent methodology for assessing the quality of reporting.(c) 2023 Elsevier Inc. All rights reserved.",,10.1016/j.jclinepi.2023.03.008,Checklists; Methodology; Publishing; Research design; Research report; Validity,NA,,NA,NA,authors arbitrarily used methodological approaches to analyze the quality of reporting in research reports a metaresearch study
rayyan-322866492,PRISMA-COSMIN 2024: New guidance aimed to enhance the reporting quality of systematic reviews of outcome measurement instruments,2024,12,,INTERNATIONAL JOURNAL OF NURSING STUDIES,0020-7489,160,NA,,"Elsman, Ellen B. M. and Baba, Ami and Offringa, Martin and steering Comm, PRISMA COSMIN",,English,PERGAMON-ELSEVIER SCIENCE LTD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,10.1016/j.ijnurstu.2024.104880,,NA,,NA,NA,prismacosmin 2024 new guidance aimed to enhance the reporting quality of systematic reviews of outcome measurement instruments
rayyan-322866494,Publication bias in meta-analyses from the Cochrane Database of Systematic Reviews,2015,9,,STATISTICS IN MEDICINE,0277-6715,34,20,2781-2793,"Kicinski, Michal and Springate, David A. and Kontopantelis, Evangelos",,English,WILEY-BLACKWELL,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA","We used a Bayesian hierarchical selection model to study publication bias in 1106 meta-analyses from the Cochrane Database of Systematic Reviews comparing treatment with either placebo or no treatment. For meta-analyses of efficacy, we estimated the ratio of the probability of including statistically significant outcomes favoring treatment to the probability of including other outcomes. For meta-analyses of safety, we estimated the ratio of the probability of including results showing no evidence of adverse effects to the probability of including results demonstrating the presence of adverse effects. Results: In the meta-analyses of efficacy, outcomes favoring treatment had on average a 27\% (95\% Credible Interval (CI): 18\% to 36\%) higher probability to be included than other outcomes. In the meta-analyses of safety, results showing no evidence of adverse effects were on average 78\% (95\% CI: 51\% to 113\%) more likely to be included than results demonstrating that adverse effects existed. In general, the amount of over-representation of findings favorable to treatment was larger in meta-analyses including older studies. Conclusions: In the largest study on publication bias in meta-analyses to date, we found evidence of publication bias in Cochrane systematic reviews. In general, publication bias is smaller in meta-analyses of more recent studies, indicating their better reliability and supporting the effectiveness of the measures used to reduce publication bias in clinical trials. Our results indicate the need to apply currently underutilized meta-analysis tools handling publication bias based on the statistical significance, especially when studies included in a meta-analysis are not recent. Copyright (c) 2015 John Wiley \& Sons, Ltd.",,10.1002/sim.6525,Bayesian methods; Cochrane Library; meta-analysis; publication bias; selection model; systematic ...,NA,,NA,NA,publication bias in metaanalyses from the cochrane database of systematic reviews
rayyan-322866495,Reporting of drug trial funding sources and author financial conflicts of interest in Cochrane and non-Cochrane meta-analyses: a cross-sectional study,2020,5,,BMJ OPEN,2044-6055,10,5,,"Turner, Kimberly and Carboni-Jimenez, Andrea and Benea, Carla and Elder, Katharine and Levis, Brooke and Boruff, Jill and Roseman, Michelle and Bero, Lisa and Lexchin, Joel and Turner, Erick H. and Benedetti, Andrea and Thombs, Brett D.",,English,BMJ PUBLISHING GROUP,"BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON WC1H 9JR, ENGLAND","Objective To (1) investigate the extent to which recently published meta-analyses report trial funding, author- industry financial ties and author-industry employment from included randomised controlled trials (RCTs), comparing Cochrane and non-Cochrane meta-analyses; (2) examine characteristics of meta-analyses independently associated with reporting funding sources of included RCTs; and (3) compare reporting among recently published Cochrane meta-analyses to Cochrane reviews published in 2010. Design Review of consecutive sample of recently published meta-analyses. Data sources MEDLINE database via PubMed searched on 19 October 2018. Eligibility criteria for selecting articles We selected the 250 most recent meta-analyses listed in PubMed that included a documented search of at least one database, statistically combined results from >= 2 RCTs and evaluated the effects of a drug or class of drugs. Results 90 of 107 (84\%) Cochrane meta-analyses reported funding sources for some or all included trials compared with 21 of 143 (15\%) non-Cochrane meta-analyses, a difference of 69\% (95\% Cl 59\% to 77\%). Percent reporting was also higher for Cochrane meta-analyses compared with non-Cochrane meta-analyses for trial author-industry financial ties (44\% versus 1\%; 95\% CI for difference 33\% to 52\%) and employment (17\% versus 1 \%; 95\% CI for difference 9\% to 24\%). In multivariable analysis, compared with Cochrane meta-analyses, the odds ratio (OR) for reporting trial funding was <= 0.11 for all other journal category and impact factor combinations. Compared with Cochrane reviews from 2010, reporting of funding sources of included RCTs among recently published Cochrane meta-analyses improved by 54\% (95\% Cl 42\% to 63\%), and reporting of trial author-industry financial ties and employment improved by 37\% (95\% Cl 26\% to 47\%) and 10\% (95\% CI 2\% to 19\%). Conclusions Reporting of trial funding sources, trial author-industry financial ties and trial author-industry employment in Cochrane meta-analyses has improved since 2010 and is higher than in non-Cochrane meta-analyses.",,10.1136/bmjopen-2019-035633,,NA,,NA,NA,reporting of drug trial funding sources and author financial conflicts of interest in cochrane and noncochrane metaanalyses a crosssectional study
rayyan-322866496,"Cochrane Qualitative and Implementation Methods Group guidance series-paper 6: reporting guidelines for qualitative, implementation, and process evaluation evidence syntheses",2018,5,,JOURNAL OF CLINICAL EPIDEMIOLOGY,0895-4356,97,NA,79-85,"Flemming, Kate and Booth, Andrew and Hannes, Karin and Cargo, Margaret and Noyes, Jane",,English,ELSEVIER SCIENCE INC,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Objectives: To outline contemporary and novel developments for the presentation and reporting of syntheses of qualitative, implementation, and process evaluation evidence and provide recommendations for the use of reporting guidelines. Study Design and Setting: An overview of reporting guidelines for qualitative, implementation, and process evaluation evidence syntheses drawing on current international literature and the collective expert knowledge of the Cochrane Qualitative and Implementation Methods Group. Results: Several reporting guidelines exist that can be used or adapted to report syntheses of qualitative, implementation, and process evaluation evidence. Methods to develop individual guidance varied. The use of a relevant reporting guideline can enhance the transparency, consistency, and quality of reporting. Guidelines that exist are generic, method specific, and for particular aspects of the reviewing process, searching. Conclusion: Caution is expressed over the potential for reporting guidelines to produce a mechanistic approach moving the focus away from the content and toward the procedural aspects of the review. The use of a reporting guideline is recommended and a five-step decision flowchart to guide the choice of reporting guideline is provided. Gaps remain in method-specific reporting guidelines such as mixed-study, implementation, and process evaluation evidence syntheses. (C) 2017 Elsevier Inc. All rights reserved.",,10.1016/j.jclinepi.2017.10.022,Qualitative evidence synthesis; Reporting guidelines; Implementation; Systematic reviews; Methods,NA,,NA,NA,cochrane qualitative and implementation methods group guidance seriespaper 6 reporting guidelines for qualitative implementation and process evaluation evidence syntheses
rayyan-322866497,"DOCUMENTATION AND STRUCTURAL APPRAISAL OF THE MEDIEVAL MANOR OF POTAMIA, CYPRUS: AN INTERDISCIPLINARY APPROACH - 12TH INTERNATIONAL CONFERENCE ON STRUCTURAL ANALYSIS OF HISTORICAL CONSTRUCTIONS (SAHC 2021)",2021,NA,,,,NA,NA,1062-1073,"Illampas, Rogiros and Myrianthefs, Diomedes and Nicolaou, Doria and Lysandrou, Vasiliki and Philokyprou, Maria and Papasavvas, George and Ioannou, Ioannis",,English,INT CENTER NUMERICAL METHODS ENGINEERING,"GRAN CAPITAN, S-N, CAMPUS NORTE UPC, MODULO C1, 08034 BARCELONA, SPAIN","This paper aims to present, via a case study, an interdisciplinary approach towards the comprehensive analysis of historic constructions. The case study monument examined is the Medieval Manor of Potamia in Cyprus. The work hereby presented was based on a collaboration between scientists from the fields of archeology, architecture, materials science/ conservation and structural engineering. A thorough review of historical sources was initially carried out in order to obtain data concerning the history and construction development of the Manor. Extensive field work was undertaken to study the architectural typology and construction detailing of the structures and to explicitly map the various agents of pathology. For the characterization of the historic fabric, masonry materials were sampled and studied at the laboratory. The accumulated data facilitated the development of a Finite Element (FE) model, which was used to numerically assess the structure's seismic response.","12th International Conference on Structural Analysis of Historical Constructions (SAHC 2021), ELECTR NETWORK, SEP 29-OCT 01, 2021",,Historical Structure; Masonry; Monitoring; Non-Destructive Inspection,NA,,NA,NA,documentation and structural appraisal of the medieval manor of potamia cyprus an interdisciplinary approach 12th international conference on structural analysis of historical constructions sahc 2021
